 , C00, C01, C02, C03, C04, C07, C08, C11, C12, C13, C14, C17, C18, C19
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
1139.07653180123,0.00005722334,0.9129529,3.067848,1.578426,0.0002871459,0.007176657,0.0005248414,0.6136362,0.03504701,0.07805736,0.002443892,0.00004457274,9.44354,22.26272
1139.17649463859,0.00005277088,1.706392,4.058506,1.403,0.0002712026,0.00579932,0.0004733559,0.5876603,0.02994532,0.07270098,0.002124785,0.00004209366,16.05143,21.89589
1139.27645747596,0.00004866487,2.478853,3.794443,1.247071,0.0002561445,0.00468632,0.03147757,0.562784,0.1667121,0.06771216,0.001847345,0.00003975247,19.81904,20.42487
1139.37642031333,0.00004487834,2.126857,3.54756,1.108471,0.0002419225,0.003786926,0.0283897,0.5389608,0.1504236,0.06306568,0.001606132,0.00003754149,18.22517,19.05268
1139.4763831507,0.00004138643,1.824844,4.762599,0.9852757,0.0002284901,0.003060143,0.02560475,0.516146,0.3401614,0.05873804,0.001396414,0.00003545349,16.75948,20.05618
1139.57634598806,0.00003816622,1.642567,4.452724,0.8757722,0.0002158036,0.002472843,0.02309299,0.494297,0.3837546,0.05470737,0.00121408,0.00003348161,15.41166,18.70876
1139.67630882543,0.00003519658,1.529564,4.16301,0.7784389,0.0002038214,0.001998258,0.02082763,0.4733729,0.3278926,0.0509533,0.001055554,0.00003161941,14.17224,17.45186
1139.7762716628,0.00003245799,1.312366,3.892147,0.6919231,0.0001925046,0.001614754,0.0187845,0.4533345,0.2801622,0.04745682,0.0009177267,0.00002986078,13.03249,18.16179
1139.87623450017,0.00002993249,1.126011,3.638907,0.6445565,0.0001818161,0.001304852,0.01694179,0.4341444,0.2393798,0.04420028,0.0007978962,0.00002819997,11.9844,18.12167
1139.97619733753,0.00002760349,0.9661174,3.402144,0.5729204,0.000171721,0.001054426,0.01527985,0.4157666,0.2045339,0.04116721,0.0006937124,0.00002663152,11.0206,19.58824
1140.0761601749,0.00002545571,1.520204,3.180786,0.5092461,0.0001621865,0.0008520617,0.01378094,0.3981668,0.1747605,0.03834227,0.0006031322,0.00002515031,10.13431,20.26374
1140.17612301227,0.00002347504,1.304335,2.97383,0.4526484,0.0001531813,0.0006885348,0.01242907,0.381312,0.1493212,0.03571118,0.0005243793,0.00002375149,9.319302,18.90237
1140.27608584963,0.00002164849,1.439689,2.78034,0.7563258,0.0001446762,0.0005563919,0.01120981,0.3651707,0.1275849,0.03326064,0.0004559095,0.00002243046,8.569833,17.63247
1140.376048687,0.00001996406,1.235254,2.599439,1.815697,0.0001366433,0.0004496097,0.01011016,0.3497126,0.1090127,0.03097826,0.0003963799,0.00002118291,7.880637,16.44788
1140.47601152437,0.00001841069,1.059848,2.430308,1.6139,0.0001290564,0.000363321,0.009118378,0.3349089,0.09314407,0.0288525,0.0003446233,0.00002000475,7.246867,18.16753
1140.57597436174,0.00001697818,0.9762841,2.272182,2.827109,0.0001218907,0.0002935928,0.00822389,0.3207318,0.07958535,0.02687261,0.0002996248,0.00001889211,6.664066,23.59464
1140.6759371991,0.00001565714,1.354445,2.124344,2.512904,0.0001151229,0.0002372468,0.007417149,0.3071549,0.06800034,0.02502858,0.0002605018,0.00001784135,6.128134,27.18468
1140.77590003647,0.00001443888,1.162115,1.986125,2.23362,0.0001087309,0.0001917146,0.006689547,0.2941527,0.05810172,0.02331109,0.0002264873,0.00001684904,5.635302,26.22521
1140.87586287384,0.00001331542,2.670663,1.856899,1.985376,0.0001026938,0.0001549209,0.006033321,0.2817009,0.04964402,0.02171146,0.0001969141,0.00001591192,5.182105,24.59655
1140.97582571121,0.00001227937,2.29143,3.38464,1.764721,0.0000969919,0.0001251887,0.005441469,0.2697763,0.04241749,0.02022159,0.0001712024,0.00001502692,4.765354,24.69273
1141.07578854857,0.00001132393,1.966048,3.164421,1.662941,0.00009160658,0.0001011626,0.004907676,0.2583563,0.03624289,0.01883397,0.000148848,0.00001419114,4.382118,23.03381
1141.17575138594,0.00001044283,1.686869,2.95853,1.478122,0.00008652027,0.00008174755,0.004426246,0.2474198,0.03096712,0.01754156,0.1442054,0.00001340185,4.029703,21.48635
1141.27571422331,0.000009630295,1.447334,2.766035,1.509309,0.00008171637,0.00006605864,0.2343609,0.2369463,0.02645933,0.01633784,0.125376,0.00001265646,3.70563,20.04284
1141.37567706068,0.000008880977,2.421121,2.586065,1.782313,0.0000771792,0.00005338073,0.2113707,0.2269161,0.02260772,0.01521672,0.1090053,0.00001195252,3.407619,23.74862
1141.47563989804,0.000008189963,2.077322,2.417804,3.159512,0.00007289395,0.00004313595,0.1906358,0.2173105,0.01931678,0.01417253,0.09477214,0.00001128774,3.133574,24.54586
1141.57560273541,0.000007552716,1.782343,2.260492,4.726479,0.00006884663,0.00003485734,0.171935,0.2081115,0.01650489,0.01319999,0.08239744,0.00001065993,2.881569,27.58194
1141.67556557278,0.000006965052,3.061213,2.113414,4.904111,0.00006502403,0.00002816756,0.1550686,0.199302,0.01410232,0.0122942,0.07163855,0.00001006704,2.64983,27.10654
1141.77552841015,0.000006423113,2.626521,1.975906,5.623485,0.00006141368,0.00002276167,0.1398568,0.1908653,0.01204949,0.01145055,0.06228448,0.000009507126,2.436727,25.68224
1141.87549124751,0.000005923342,2.897948,1.847345,4.99849,0.00005800378,0.00001839327,0.1261372,0.1827858,0.01029548,0.0106648,0.0541518,0.000008978353,2.240763,27.02318
1141.97545408488,0.000005462457,2.48644,1.727149,4.442958,0.00005478322,0.00001486325,0.1137635,0.1750482,0.008796795,0.009932974,0.04708102,0.000008478989,2.060558,27.15143
1142.07541692225,0.000005037432,2.133366,1.614774,3.949167,0.00005174147,0.00001201071,0.1026036,0.1676383,0.007516271,0.009251363,0.0409335,0.000008007399,1.894846,25.32733
1142.17537975962,0.000004645478,1.830429,2.932196,3.510257,0.00004886861,0.000009705626,0.0925385,0.160542,0.006422149,0.008616524,0.03558869,0.000007562038,1.74246,25.96571
1142.27534259698,0.000004284021,2.156022,2.741415,3.120127,0.00004615526,4.088501,0.08346073,0.1537461,0.005487295,0.008025249,0.03094176,0.000007141448,1.602329,24.22127
1142.37530543435,0.000003950689,2.093605,2.563046,2.773356,0.00004359256,6.511097,0.07527345,0.1472378,0.004688526,0.1866418,0.0269016,0.00000674425,1.473468,22.59403
